철도_id,출발시간,도착시간,출발정류장,도착정류장
199,21:30:00,21:34:00,마산,장기
199,21:34:00,21:36:00,장기,운양
199,21:36:00,21:40:00,운양,걸포북변
199,21:40:00,21:43:00,걸포북변,사우
199,21:43:00,21:46:00,사우,풍무
199,21:46:00,21:50:00,풍무,고촌
199,21:50:00,21:57:00,고촌,김포공항
200,21:30:00,21:33:00,양촌,구래
200,21:33:00,21:36:00,구래,마산
200,21:36:00,21:40:00,마산,장기
200,21:40:00,21:42:00,장기,운양
200,21:42:00,21:46:00,운양,걸포북변
200,21:46:00,21:49:00,걸포북변,사우
200,21:49:00,21:52:00,사우,풍무
200,21:52:00,21:56:00,풍무,고촌
200,21:56:00,22:03:00,고촌,김포공항
201,21:36:00,21:39:00,양촌,구래
201,21:39:00,21:42:00,구래,마산
201,21:42:00,21:46:00,마산,장기
201,21:46:00,21:48:00,장기,운양
201,21:48:00,21:52:00,운양,걸포북변
201,21:52:00,21:55:00,걸포북변,사우
201,21:55:00,21:58:00,사우,풍무
201,21:58:00,22:02:00,풍무,고촌
201,22:02:00,22:09:00,고촌,김포공항
202,21:42:00,21:45:00,양촌,구래
202,21:45:00,21:48:00,구래,마산
202,21:48:00,21:52:00,마산,장기
202,21:52:00,21:54:00,장기,운양
202,21:54:00,21:58:00,운양,걸포북변
202,21:58:00,22:01:00,걸포북변,사우
202,22:01:00,22:04:00,사우,풍무
202,22:04:00,22:08:00,풍무,고촌
202,22:08:00,22:15:00,고촌,김포공항
203,21:48:00,21:51:00,양촌,구래
203,21:51:00,21:54:00,구래,마산
203,21:54:00,21:58:00,마산,장기
203,21:58:00,22:00:00,장기,운양
203,22:00:00,22:04:00,운양,걸포북변
203,22:04:00,22:07:00,걸포북변,사우
203,22:07:00,22:10:00,사우,풍무
203,22:10:00,22:14:00,풍무,고촌
203,22:14:00,22:21:00,고촌,김포공항
204,21:54:00,21:57:00,양촌,구래
204,21:57:00,22:00:00,구래,마산
204,22:00:00,22:04:00,마산,장기
204,22:04:00,22:06:00,장기,운양
