버스_id,출발시간,도착시간,출발정류장,도착정류장,lat_x,lon_x,lat_y,lon_y,type
44,9:45,10:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
44,10:00:24,10:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
44,10:11:54,10:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
44,10:18:11,10:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
45,10:00,10:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
45,10:15:24,10:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
45,10:26:54,10:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
45,10:33:11,10:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
46,17:00,17:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
46,17:15:24,17:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
46,17:26:54,17:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
46,17:33:11,17:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
47,17:15,17:30:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
47,17:30:24,17:41:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
47,17:41:54,17:48:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
47,17:48:11,17:54:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
48,17:30,17:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
48,17:45:24,17:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
48,17:56:54,18:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
48,18:03:11,18:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
49,17:45,18:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
49,18:00:24,18:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
49,18:11:54,18:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
49,18:18:11,18:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
50,18:00,18:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
50,18:15:24,18:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
50,18:26:54,18:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
50,18:33:11,18:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
51,18:15,18:30:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
51,18:30:24,18:41:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
51,18:41:54,18:48:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
51,18:48:11,18:54:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
52,18:30,18:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
52,18:45:24,18:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
52,18:56:54,19:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
52,19:03:11,19:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
53,18:45,19:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
53,19:00:24,19:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
53,19:11:54,19:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
53,19:18:11,19:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
54,19:00,19:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
54,19:15:24,19:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
54,19:26:54,19:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
54,19:33:11,19:39:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
55,19:15,19:30:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
55,19:30:24,19:41:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
55,19:41:54,19:48:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
55,19:48:11,19:54:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
56,19:30,19:45:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
56,19:45:24,19:56:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
56,19:56:54,20:03:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
56,20:03:11,20:09:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
57,19:45,20:00:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
57,20:00:24,20:11:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
57,20:11:54,20:18:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
57,20:18:11,20:24:28,풍무역,걸포북변역.국민연금공단,37.611934,126.734239,37.631736,126.70624,2
58,20:00,20:15:24,롯데몰.김포공항역,개화역광역환승센터,37.56234,126.803093,37.578229,126.79814,2
58,20:15:24,20:26:54,개화역광역환승센터,고촌역,37.578229,126.79814,37.601408,126.770414,2
58,20:26:54,20:33:11,고촌역,풍무역,37.601408,126.770414,37.611934,126.734239,2
